gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	Leukemia_Rx1Tet2_rep1	Leukemia_Rx1Tet2_rep2	Leukemia_Rx1Tet2_rep3	cluster
Nub1	-1.3327637054647672	-1.001890864987096	-0.9803399894801108	-0.123022708453232	-0.2204541909433467	-0.2575051988147929	1.3518035721358956	1.365695260907987	1.1984778250994723	4
Arhgap30	-1.8807604697054472	-1.0445703072765942	-0.4297042837822867	0.0988484618674325	0.1166080836305255	0.2069827588969792	1.864496145053277	0.3417056266181175	0.7263939846979887	4
Lrrn4	-0.9323807658416838	-0.7491773868881474	-0.5311384577939577	-0.5842333031424856	-0.6219053132954219	-0.5718774647673772	2.113037013573997	0.8919641454942455	0.9857115326608308	4
Gna14	-0.6234758221133407	-0.6322610575345258	-0.6269524964497623	-0.5534367005034296	-1.1135564563496638	-0.4693169069366488	1.7253578771240976	1.6183291514612983	0.6753124113019721	4
Ggh	-0.2899907422253174	-1.4692874739934425	-0.8138710101160217	-0.2812645592465173	-0.131012633814284	-0.8741589910081098	1.2921629533605603	1.6502978680167288	0.9171245890264036	4
Ighv1-64	-0.5473815644793706	-0.4558122390503533	-0.5473815644793706	-0.5473815644793706	-0.5473815644793706	-0.5473815644793706	1.8822092218084328	1.8578924041181444	-0.5473815644793706	4
Siglecf	-1.1196341896779651	-0.945564036436315	-0.6614956610047628	-0.5130203815463374	-0.4571314109470855	-0.4509608421561449	1.3501526744107963	1.4367804203761358	1.3608734269816751	4
Bcl2l1	-0.6921254023861472	-0.9627846302949392	-0.8573404702640554	-0.6512111590383166	-0.3748351019358716	-0.6255797314803615	1.4937569356418108	1.5663271131427343	1.1037924466151463	4
Lbh	-0.844142262059739	-1.2344290832769182	-0.8012279472241975	-0.4222195269927237	0.2194172561795565	-0.2125245617140768	1.6303410251421877	1.7827335237749784	-0.1179484238290634	4
Usp22	-1.3269921737820969	-0.7763807866520626	-0.5710660466566905	-0.6460146066251156	-0.3680482983368564	-0.0768835621685529	2.072377675779621	0.9551680085649276	0.7378397898768206	4
Icam1	-0.9514103264051248	-0.9938200883300552	-0.794724529312711	-0.6260676760959052	-0.2227092363029509	-0.4845649243478724	1.680142622659802	1.433976526916237	0.9591776312185776	4
Gchfr	-0.614430308534991	-1.0540852759992592	-0.9428380866892104	-0.5259675735672532	-0.337846031879781	-0.664184981755597	1.5359345955953767	1.447526532597977	1.1558911302327386	4
Stxbp2	-0.7691623390727024	-1.4197408446221893	-0.991134949138937	-0.2375493596799942	0.1726461365754949	-0.4880334497320251	0.7873712446558151	1.7255072036795178	1.2200963573349946	4
Limd2	-0.703837544730391	-1.8325196372941668	-0.8926705632262952	0.0417102993215374	0.850353349970164	-0.1834866962908282	0.9900184471172246	1.6114672169021569	0.1189651282305919	4
Bmpr2	-0.8884583112277264	-0.608693854115135	-0.6019850526655505	-0.7502262990440636	-0.6611221781317141	-0.6165198870776828	1.8933398337525156	1.021015996626308	1.212649751883051	4
Ifih1	-1.9813086111337963	-0.7114408130029394	-0.6927204922788371	0.2675812691076978	-0.3944308095168902	0.4479647802077761	0.4281659026449747	1.2828313252792372	1.353357448692784	4
Ppic	-0.0805175781641803	-0.9218045305552436	-0.0078615361168017	-0.342771162035699	-0.5986786379035584	-0.979522950176725	0.5949379069874784	2.514483747501215	-0.1782652595364841	4
Iglc4	-0.5310928103171206	-0.5310928103171206	-0.5310928103171206	-0.5310928103171206	-0.5310928103171206	-0.5310928103171206	1.6189045940209297	2.098745078198915	-0.5310928103171206	4
Ccnjl	-0.6857492414194987	-0.5278632059497436	-0.5375664363613278	-0.8256786958141477	-0.7347833416831461	-0.7579539752290708	1.8992351897767004	1.404287757830257	0.7660719488499762	4
Ppp1r14c	-0.5219394582480317	-0.5494522642222882	-0.5494522642222882	-0.5494522642222882	-0.5494522642222882	-0.5494522642222882	1.3203759523176195	2.311524691888517	-0.3626998648466642	4
Kctd1	-0.8157016851660277	-0.8942519952135508	-0.8523757355647379	-0.476327943225291	-0.3656972722861503	-0.6738513672875303	0.898037200727287	1.8455189892820485	1.3346498087339544	4
Zswim4	-1.4298822150626758	-0.5962933505256878	-0.7813814731186397	-0.7127346644113502	-0.1026573996321143	-0.3090178360172779	1.5847804416248268	1.4071757219743806	0.9400107751685398	4
Gimap5	-0.6867821300305085	-0.6864149753405528	-0.8001009035806625	-0.7293976492104505	-0.4436144381334096	-0.8563578327595234	1.4758619371938264	1.535065422196334	1.191740569664946	4
Ncoa4	-2.0220151140148226	-0.335374462600792	-0.175014090897068	-0.6003858677859906	-0.2547355914228402	-0.2021604569086412	1.2385764380575663	1.2213691681530026	1.1297399774195864	4
Pcdh7	-1.378341419686021	-0.9546611945165044	-0.9455024285047356	-0.308769565418258	-0.2255434074365218	-0.0965944131366934	1.167135498259202	1.4634327917811298	1.2788441386584006	4
Slc39a1	-0.0728125491721766	-0.9744120656858856	-0.8459005511073924	-0.7636996702545367	-0.5114642554224429	-0.8639751245467279	1.1065191100661278	1.804931813910272	1.1208132922127625	4
Hbb-bs	0.5925190515941382	0.2177582419596063	-0.0723505168694611	-0.561652951830315	-0.9475605371542796	-0.6451430452416548	0.2606932783493135	2.342933249096692	-1.187196769904039	4
Arl10	-1.4056395223083291	-0.7172171715074024	-0.4873360654033071	-0.7721001406219065	-0.2479570760507131	-0.3953034115867076	1.4007600263995406	1.1519352367089948	1.4728581243698355	4
Rrad	-0.8729324782479333	-0.4885779860912852	-0.7554751405858074	-0.884891979279047	-0.5466010125984757	-0.4310247809662685	0.9142684139653292	2.0926306441016624	0.9726043197018276	4
Naga	-1.0093406932286493	-1.1789341290360094	-0.9283851564853476	-0.5380784952996464	0.0055062411190296	-0.336207916011762	1.2208800918526683	1.4686159530207856	1.2959441040689206	4
Pim2	-0.7597979865176548	-0.6456208993657582	-0.7165546280696036	-0.8599432809980965	-0.4838004570577651	-0.7214085713041889	1.3288660340114815	1.7009064899686177	1.157353299332968	4
Iffo1	-0.7842463117812728	-0.6546548309200602	-0.6577653565341888	-0.5978184700692859	-0.9067775872466654	-0.4830007166844257	1.90168141068459	0.8540322947256604	1.328549567825645	4
Ulk1	-1.0617616106468497	-0.3257530632307936	-0.5227550399369193	-0.7884139665849257	-0.9184314005586416	-0.3745867367742508	1.7870490102717416	1.465682415605861	0.738970391854777	4
Traf1	-0.6645102775653	-0.5786692727851432	-0.5888966728899834	-0.6962114829741799	-0.6602097374248687	-0.7182036085822233	1.9034778866517632	1.6382768528040663	0.364946312765868	4
Csf2rb2	-1.104964682092112	-1.0322602813698516	-0.9367559295217228	-0.5348498984698812	-0.1925699337787651	-0.2198942982490669	1.1188146066609046	1.434860547868468	1.4676198689520252	4
Ckb	-0.9434200130322352	-0.9251057247011628	-0.5070943992251381	-0.7234836023758541	-0.4950698107758253	-0.4049950450265859	0.7715071717101212	1.9746126904255008	1.2530487330011797	4
Phlda1	-0.838175149077047	-0.7819128529992929	-0.8208171687319563	-0.4800003207110004	-0.6333295024859825	-0.5677097415528956	1.5904640976713562	1.668704220591984	0.8627764172948339	4
Sfn	-0.4640652644947735	-1.5821937600123943	-0.9868119523835602	0.1444000877552742	-0.0404526402120712	-0.6003981146590006	0.4597141080236467	1.5089558001942498	1.5608517357886351	4
Lyn	-1.2095465853347187	-1.0621212405334617	-0.8630499459787356	-0.3539272653174282	-0.0747904687887269	-0.3256659108253065	1.4516180897545905	1.6366330052301996	0.8008503217935901	4
Tnfrsf13b	-1.2402938410464732	-1.44060745252083	-0.8920995848153283	-0.0869783156387602	0.2842961126693259	-0.0304341460931858	1.1650846503116703	1.6829343687253218	0.558098208408267	4
Fcrl5	-0.5583126185476691	-0.5300092495944516	-0.3045951778395788	-0.521846800839826	-0.3972622543974387	-0.4586517434597422	0.6325280466660386	2.6483408961814976	-0.5101910981688296	4
Etv3	-2.082616019448618	-0.2995464566188922	-0.2627122521137631	-0.4909052647797445	-0.2950399825098526	0.290196510362511	1.7710944150950678	0.7773220394552495	0.5922070105580495	4
Map4k4	-1.717069900761544	-0.2732344733259479	-0.4157527978135519	-0.5482298267048515	-0.5394810664853733	0.1754240823008036	2.1072441660524404	0.5425627725964648	0.668537044141552	4
Ubash3b	-0.8297566472744146	-0.9119450849105822	-0.4737695065833623	-0.5996270687390373	-0.9145349506799708	-0.4262432684778495	1.505197071176956	1.5479642890431715	1.102715166445092	4
Tor4a	-1.374428605086959	-0.7213750097931693	-0.5786146038710743	-0.6999876671911733	-0.1273846348311827	-0.2220463450360159	1.9257774946157256	1.3321159219631034	0.465943449230741	4
Sema4b	-0.857829632169979	-0.8762213465677672	-0.9376788013271824	-0.6435996519950647	-0.3809270595081289	-0.4144491643871216	0.9789564460938672	1.6748393076431356	1.4569099022182437	4
Inafm1	-0.0228778107860804	-0.3270857340619068	-0.7942902247991227	-0.9281506936917177	-1.146723741891019	-0.6260549978405155	1.7092353604281134	1.5632458394708797	0.5727020031713673	4
1700016F12Rik	-0.8650750742419263	-0.7630706697271998	-0.885768280141589	-0.4266726098085804	-0.5425458551355034	-0.4229305458740255	0.585463110095308	2.092473580086144	1.228126344747373	4
Spin1	-1.2839385064033426	-1.038464783943352	-0.4383567681950395	-0.4275163425398112	-0.2809215988561054	-0.3373804870220694	1.949433409672588	1.2291044416110326	0.6280406356761039	4
Fcho2	-1.7260901957150394	-0.4541706053374769	-0.3360231466076558	-0.4453146063673824	-0.7455209974131781	-0.0493227466326442	1.6317607439700674	1.1743938317825584	0.950287722320753	4
Osm	-1.289648394007852	-1.0889159185772297	-0.7930908913913997	-0.6123192292774299	-0.1206784952177143	0.0370562001479075	1.4964478798572385	0.9847324559440191	1.3864163925224589	4
Pon3	-0.5160750178079215	-1.2049486082275522	-1.0757420542433511	-0.1450542220323041	-0.4807606910854148	-0.5598117258950132	1.0514761761957632	1.7467469393941346	1.184169203701657	4
Tmem184b	-1.0742398647099294	-0.7189919083915599	-0.8089834893821739	-0.6622504982673769	-0.1925259612587582	-0.5494996262713612	1.8855020823850688	1.275665982637632	0.8453232832584612	4
Tgif2	0.0248422560757492	-0.4115860910896138	-0.8129050863606074	-0.6820667385065546	-0.7239921464915401	-0.8277868471215909	1.9366009193949127	1.649497863853849	-0.152604129754603	4
Slc12a9	-0.9255785150237368	-1.5432548354527198	-0.8350827638550103	-0.3453900532671083	0.3667578492557665	-0.1557508392496944	0.9835217973393848	1.8621960131141555	0.5925813471389629	4
Fam189b	-1.0144242511109485	-0.917775985529701	-0.9717229836194272	-0.4465514896056664	-0.2075499871969519	-0.4567037020645263	1.6427777064605225	1.5187875934412975	0.8531630992254036	4
Rhbdl3	-1.1144171039430948	-1.1376113910474963	-1.1770850416564866	-0.4581906535921159	0.5641433158682547	-0.1716731753414454	1.694963046199589	0.7815081643897139	1.0183628391230826	4
Tmem260	-1.734965082088745	-0.7006579564346161	-0.4617855354049089	-0.7612673196841159	-0.052130432436038	0.0205101968413281	1.2927981483215023	1.4795845229615976	0.917913457923994	4
Grk3	-1.4192035509780363	-0.5319558299086916	-0.4226494386210305	-0.7741216489516475	-0.2298921263497472	-0.1700468957399532	2.1568116477128845	0.3609668051386732	1.0300910376975458	4
Zfand5	-1.0612572587088418	-0.6960941770837588	-0.542548436797755	-0.4655526357227341	-0.6510762747410631	-0.693058072247882	1.514905027648699	1.6927735385281577	0.9019082891251804	4
Tsc22d4	-1.0905601219078769	-1.1419115307550618	-0.9392297812248068	-0.6247799749291347	0.4847145884271599	-0.4663958856224782	1.1675370286372742	1.2314386343351744	1.3791870430397537	4
Gnas	-0.7695882913947735	-0.8529963421911347	-0.9592987966826364	-0.5084384091052779	-0.4202657676478913	-0.6171157609832039	1.756170586997849	1.0313430591319377	1.3401897218751582	4
Cd151	-0.3506425194261889	-0.5574443358523566	-0.6864133683178066	-1.1505649505439517	-0.5053912472053013	-0.7971551390721653	1.106672110522798	1.8773974861575211	1.0635419637374532	4
Irgq	-1.7149912254874542	-0.4842221591827347	-0.430011263748398	-0.6765008158639264	-0.4671132924976497	0.1534587812585752	1.8247311983583807	0.8978079792784106	0.8968407978847981	4
Decr2	-0.8574323581546328	-0.941051954876494	-1.0651923219423072	-0.4910456806287654	-0.0310115430256592	-0.5438732500439983	1.1360485363242974	1.9037899235653464	0.8897686487822127	4
Relb	-0.9874560491240258	-0.9345670524697232	-0.6891413215180849	-0.6695312626075761	-0.2744884927433706	-0.4571131620892198	1.33105990308932	1.8781097249873675	0.8031277124753123	4
Fhl3	-0.7492591216262301	-1.1557677235388053	-1.0518097296636937	-0.5254127992395141	0.1285521757572852	-0.5076044810864171	0.7594979058185123	1.7224114432552522	1.3793923303236162	4
Unc119	-0.1105365225856421	-0.9458430047214657	-1.0422287999657744	-0.4215096024949299	-0.5450724178631975	-0.995649273678744	1.5035973706508148	1.35031853435774	1.2069237163011963	4
Ighv12-3	-0.3684306151306147	-0.3684306151306147	-0.3684306151306147	-0.3684306151306147	-0.3684306151306147	-0.3684306151306147	-0.2473979803848546	2.8264122862991576	-0.3684306151306147	4
Cd48	-0.7806609368087976	-1.1423665570671586	-0.8539320497996473	-0.3949060798207998	-0.2701179187041951	-0.5457269335438272	0.9869472889893884	1.920667219318387	1.0800959674366513	4
Tsc22d3	-0.9011958496301328	-1.240832204852656	-1.0514446295007314	-0.1066389431753979	-0.1683308839524396	-0.4854688800881578	1.510145837808907	1.2408958702801018	1.2028696831105137	4
Nfe2	-0.4873234854034623	-0.8413013021408378	-0.9411845835128538	-0.5729426431636571	-0.3518421950438987	-0.7452410832943817	1.5868393436583417	1.837975477543229	0.515020471357534	4
5730409E04Rik	-0.6037619336123019	-1.0057757533775131	-0.7960871469416974	-0.5289015933190697	0.1354690138246895	-0.0952795446219309	1.9519594494848775	1.5731827647941097	-0.6308052562311639	4
Bcl3	-0.9900460746359784	-1.137531737288523	-0.8779967470802256	-0.5126845585760242	-0.0079088194020285	-0.4882945496542746	1.132584346757734	1.53647531057456	1.345402829304761	4
Rbm38	-0.4651472062862454	-0.517340661418068	-0.8361501069874858	-0.934104134434681	-0.5489133848703168	-0.8607647649959148	1.6259391964492742	1.4123428135669116	1.1241382489765193	4
Clcn6	-1.0668322750969788	-0.4817659967865274	-0.7072730156135355	-0.6643377474146461	-0.7277473273631493	-0.4230374929127354	1.8691482567660087	0.9250868791219956	1.2767587192995695	4
Sox5	-0.5515304530143037	-0.6359996561829118	-0.6717632693694381	-0.7047118988905594	-0.8085322764241452	-0.7339890362041764	1.2114738012184336	1.943830435688214	0.951222353178888	4
Afp	-0.2800247678545557	-1.3348158688839882	-1.169662092988934	0.1192037394110631	0.2704746193089216	-0.5284985519383592	0.0017178828668371	2.214850126951136	0.7067549131278785	4
Cpa3	-0.6519654132174149	-0.7880009557696125	-0.7743256316007211	-0.5724855990380312	-0.5793906045707847	-0.8232442492937173	1.684540120294535	1.390969488343737	1.1139028448520072	4
Enc1	-1.3583764402530694	-0.7017204993321486	-0.6574255859684363	-0.4774588800720813	-0.5225082329470834	-0.2270729722402443	1.8802590611534309	1.108311824393397	0.9559917252662328	4
Sigirr	-0.4374294256929963	-1.2993406791164714	-0.7107761831956866	-0.3794826906626513	0.05361515857437	-0.6478824254523399	1.7886508605024376	1.6870970037394273	-0.0544516186960857	4
Fxyd5	-0.2306367657745727	-1.2863904948678972	-1.0805804941476225	-0.3336942551829605	-0.0407282852514308	-0.8411385077285483	1.097605421258188	1.8116249641987328	0.9039384174961164	4
Jchain	-0.5047779850649439	-0.4842495527353058	-0.5731972278739574	-0.5427759668071122	-0.4926404948944876	-0.5766059895061554	1.9301897655402789	1.807967092076021	-0.5639096407343372	4
Mfng	-0.8899679771751091	-1.020903041473861	-0.9519192884860684	-0.5478808202999459	-0.1588107435562779	-0.5045805325258604	1.283090980330596	1.6586251062753277	1.1323463169111951	4
Plekhb2	-1.218357838343974	-0.8032747195392843	-0.6850398033523144	-0.5950583463001611	-0.0422330427206241	-0.4852050404167062	1.4612957458307156	1.843851569546474	0.5240214752958717	4
Pitpnc1	-0.7072925128831754	-0.4036587320598368	-0.5415344868218023	-0.6383179948939706	-1.1872503620576789	-0.4941146306844696	2.0016640996009434	0.8543489489651087	1.1161556708348768	4
Ppp1r18	-0.7603885775718779	-1.2344925873036037	-0.7335723797897601	-0.5630695700331259	-0.1999569121277196	-0.5536557055942741	1.0368962791948766	1.7234800250704163	1.2847594281550618	4
Bbc3	-0.6766367661471075	-0.5891937362048708	-0.8205040026000534	-0.950042835542935	-0.3343717913210666	-0.8004414199548437	1.5608810699321332	1.4135215916950443	1.1967878901436972	4
Prkd2	-0.906737173032712	-0.7019861577026093	-0.7981532165519825	-0.6553717053691577	-0.6203931472222686	-0.4851876142362931	1.5691993740709833	1.5815940677295806	1.0170355723144562	4
Lrrc75a	-1.000875106905369	-0.6145616569334802	-0.9166636707674484	-0.814555454791784	0.0388207200594374	-0.6226298134703702	1.8776979916420824	0.8085082156509023	1.2442587755160268	4
Ahr	-0.747718737352775	-0.7320957535527571	-0.6666583877021528	-0.647075901490347	-0.7061992533192283	-0.7392702556896058	1.4787901658944238	1.3928414354497607	1.3673866877626808	4
Npr1	-0.6387018356469247	-0.8295210872601874	-0.721983860887658	-0.3610392576067039	-0.6042673459036491	-0.5557650189849715	0.8105243027449089	2.3761724066989487	0.524581696846236	4
Nfatc2	-0.8061682604285851	-0.5143198421958983	-0.7498868812177163	-0.7775465321898504	-0.7100780051700206	-0.6591056713846271	1.5470833418407872	1.4400171719706134	1.230004678775297	4
Cavin3	-0.2223277551403088	-0.6181745662620517	-0.7450680264579084	-0.3105200029689939	-0.9233881933207326	-0.5892819711821284	0.6574676379210783	2.4936608835905005	0.2576319938205453	4
Slc25a45	-1.4391676489623972	-1.0041533903649071	-0.8609942855902784	-0.5821713912996107	0.3784705503357278	-0.0414575462882356	1.3284986993958652	1.5921540271960892	0.6288209855777467	4
Trp53bp1	-1.5537923528260658	-0.3719844314243914	-0.3356405113181267	-0.648280735838165	-0.5460935165501699	-0.4273817375013758	1.7304937565137526	0.8294208051850172	1.323258723759522	4
Ifi27l2a	-0.8626055285551845	-1.1921158648150725	-1.0661289424839633	0.4919387383733101	0.2912069926735605	0.0671406842316104	1.1363142053245328	1.8771546773417096	-0.7429049620905048	4
Mill2	-0.8064183682563397	-0.6104410517855624	-0.7396517821968659	-0.7145097971854303	-0.7577140219884818	-0.4496311934087527	1.1153937602298272	1.9861827973033075	0.9767896572882974	4
4932435O22Rik	-0.6993691351115825	-0.6941911396313588	-0.7193673949972536	-0.6844854238278123	-0.594638479203557	-0.6894154867202088	1.9569750349916784	1.314831272261989	0.8096607522381062	4
Slc35d2	-0.8557446882273346	-0.7047283912337413	-1.0539673417855997	-0.4796602721381681	-0.486309196119957	-0.5325028361050699	1.5501551524497612	1.615472858803337	0.9472847143567716	4
Ptk2b	-1.410825204619104	-0.7457161059639712	-0.537305122020698	-0.6322420571751874	-0.2898235851091991	-0.2309663357124546	1.6423986137363646	1.6024253469380592	0.6020544499261872	4
Aldoc	-0.5780940442460843	-0.6354300598268813	-0.9439202719670708	-0.5136158895194609	-0.1707028413788668	-0.6515665634864495	1.8141198396921807	1.8277008332788065	-0.1484910025461732	4
Ppm1e	-1.055086909992462	-0.7808397326002764	-0.8066526488255624	-0.5255239651402162	-0.5189670128119962	-0.4625921518163297	1.6720117981565592	1.208011571265681	1.2696390517646017	4
Lilrb4a	-0.678177121200999	-0.7889831837469294	-0.7100644735131637	-0.6962341450408195	-0.5776199665018654	-0.7368204814283216	1.5593117091175477	1.6023120456826188	1.0262756166319325	4
Tnfaip8l2	-0.7416492550231255	-1.0306171277070106	-1.2175312271002496	-0.4437729151536463	0.2418932879887306	-0.1867101339404849	1.5489379622283437	1.7929170557723093	0.0365323529351356	4
Rnf215	-0.8628567752600514	-0.8889555220232933	-0.8845759668233667	-0.6328247447234935	-0.2956885088335698	-0.5901893560538753	1.5380571858678644	1.4765744645653471	1.1404592232844395	4
Ccndbp1	-0.1588957594987792	-0.7168641674308311	-0.7279842572182287	-0.702881020187652	-0.6594194421741835	-0.8266293354621661	1.919548485902705	1.5997893627983215	0.2733361332708107	4
Peg13	-1.0930186709958405	-0.740493408442562	-0.754278577126463	-0.6436061907025249	-0.4305270125912664	-0.4981432855553193	1.3445081206258307	1.5934215837419683	1.2221374410461747	4
Calcoco1	-1.1996171271451157	-0.6350926728776335	-0.9037939463250412	-0.5384354185350364	-0.4006271899844815	-0.419316435907119	1.298406830409312	1.636827206968469	1.1616487533966473	4
Ralgps2	-1.2605824728699428	-1.058556364834985	-0.9728687538972516	-0.2375775441764066	-0.2474893143517391	-0.1366273045715138	1.2503175640058233	1.1109502957324997	1.5524338949635197	4
Vgll4	-1.7013126840641564	-0.3568732400408227	-0.4322207095521755	-0.500126029683123	-0.5022781076144859	-0.2256369668989119	1.7953088448363597	1.2493845492804363	0.6737543437368815	4
Tspan17	-0.874318878854407	-0.6823702970577835	-0.9923955343972508	-0.3712961446947037	-0.0369821515719005	0.0138726787141193	-0.2926476158013923	2.431619953338883	0.8045179903244354	4
Dyrk1b	-0.8285328561953013	-0.5477906550366775	-0.8122236047236518	-1.0623922819967344	-0.4333095547527396	-0.4238071034188593	1.602183692392178	1.527721363935212	0.9781509997965728	4
Fnbp1	-1.866103449556384	-0.7754201734409374	-0.6598085185527365	-0.0748535908374707	-0.0646395927905545	0.5265662617648943	1.919391579987108	0.584140523047323	0.410726960378763	4
B330016D10Rik	-0.2568411684136523	-0.8288819083137547	-0.98207573403657	-0.7843714993323043	-0.4856123749089096	-0.8139980045015414	1.3260472217988308	1.5079399167973262	1.3177935509105734	4
Ndrg1	-0.89986934167586	-0.6277146096186157	-0.7720632286987382	-0.5950096373274291	-0.298561522430218	-0.5391355267810028	1.4523905226833864	2.0774598543961824	0.2025034894522939	4
Rab20	-0.9589873098042038	-1.511371951417171	-0.9324380398803436	-0.0257924257594764	0.452963188614199	-0.4046422688256354	0.4449031386750256	1.627302059693477	1.3080636087041295	4
Strc	-0.6945695591573705	-0.7069206658479439	-0.7159742000517965	-0.6849118448748147	-0.6832734228148888	-0.6787681001980774	1.8525149271740748	1.2021321612539502	1.109770704516867	4
Akr1b10	-0.8635643898461295	-1.2608274242884452	-1.3015070898947827	0.1873364378208092	0.5957659289371866	-0.1598302665973147	-0.1005022660663046	1.8583153461110435	1.0448137238239377	4
Ano6	-1.746586981848806	-0.8611946071790199	-0.5274842253411028	-0.4781380179725268	-0.2650846624002936	0.2392575718849114	1.501145288801975	0.9381499985169018	1.199935635537959	4
Cdc42ep5	-0.6995545236832589	-0.7679239552780308	-0.7783170069855823	-0.7273760147742224	-0.492751593310325	-0.7075039488697404	1.47873114147783	1.6830250852816986	1.011670816141631	4
Neurl3	-0.7950884458963331	-0.934431285152968	-0.6828027778157628	-0.4796572237783232	-0.4200625058448328	-0.6740966764689075	1.739506813349602	1.679176266637924	0.5674558349696	4
Hpgds	-0.709043852389274	-0.7788920597562707	-0.6592224310488921	-0.6443675086902528	-0.6891138613375489	-0.7308129619345008	1.683294960385107	1.2282868434208931	1.2998708713507388	4
Zfp260	-1.09515067344076	-0.7613867574957993	-0.5821678157411638	-0.6242774681847713	-0.5365199743922869	-0.3025303528026632	1.8393477887128795	1.580150276350167	0.4825349769943984	4
Commd7	-0.2795786399055444	-1.1801831907838891	-0.7746226111608714	-0.5617973130435804	-0.1093801481613615	-0.9401435741889108	1.6176578798298291	1.6701703569034383	0.5578772405108985	4
5830454E08Rik	-0.4728020866917728	-0.9865652254956092	-0.7395519177858341	-0.6508434884219815	-0.3866866902198786	-0.7891303758363545	1.202647623949422	1.972503205533466	0.8504289549685405	4
Klhl6	-1.0934459624413324	-0.9555320234447804	-0.7137000141090287	-0.4299862945117015	-0.4136506203720004	-0.4648574405847722	1.467336905284582	1.6671725406425186	0.936662909536516	4
Scamp1	-1.163780795712233	-0.7583806513194146	-0.5423641602170141	-0.5745294865096955	-0.7674193773373608	-0.334115864194334	1.5234417141275314	1.313866459922287	1.3032821612402274	4
Shisa5	-1.1356930910457683	-0.5941114651669088	-0.6774859473792875	-0.4761652388391804	-0.2262991306165253	-0.3201885392148029	2.0739247712684565	1.4833735222492643	-0.1273548812552536	4
Stk10	-1.557833056382672	-0.5044366189017045	-0.638299883529048	-0.6193093178510013	-0.1876417263998131	-0.0132337336352532	2.0023040321101604	0.3528525132602284	1.1655977913290985	4
Cggbp1	-0.8812215524634281	-1.053950500239489	-0.5878640721499485	-0.3432133659939888	-0.7761809816173217	-0.5000899463038998	1.2879250415267267	1.605626275088314	1.248969102153039	4
Adora3	-0.5687519644596899	-1.033491662913426	-0.6917759661756525	-0.7548855604044175	-0.596970388866939	-0.5127054695038278	1.0973670732654757	1.690356087606702	1.3708578514517762	4
Igkc	-0.434115809665162	-0.3595608055979529	-0.5530102122002507	-0.7336543338222354	-0.4811154252391564	-0.6777745328744991	1.9106337231431008	1.8075907430678888	-0.4789933468117339	4
Eif4a2	-0.8760999002005935	-0.4847681208648501	-0.6846676519466441	-0.4294827578341266	-0.622965334647264	-0.6568238908797045	0.4211754814803532	2.295616391286848	1.038015783605984	4
Dgka	-1.2673884630244008	-1.0700342603381567	-0.6002130622470767	-0.3394326606538295	-0.3324869718262622	-0.4243911467398198	1.1567227093992278	1.4906287463932897	1.38659510903703	4
2900026A02Rik	-1.1171713272663673	-0.4182320457179464	-0.8997408375415122	-0.7818987522716259	-0.5397566069864826	-0.3845206305963929	1.3737506152984609	1.3820268652323888	1.385542719849477	4
Usp18	-1.0267687376607486	-0.6256922543517047	-0.9098747861616194	-0.62609503804029	-0.4645069118639525	-0.475955323721052	1.3432094717229512	1.7152233253560565	1.070460254720359	4
B230219D22Rik	-1.642911633928028	-0.5169822526541495	-0.2051227133500621	-0.6070050510199537	-0.7403591606157887	0.0297755982055166	1.813444622101133	1.073432601522262	0.7957279897390592	4
Ppp1r3d	-0.9945531754766508	-0.9913614221751906	-0.7774505661833088	-0.5461761748686016	-0.2920167438588486	-0.4672212972801577	1.654193905696726	1.499089080410692	0.915496393735338	4
Angpt1	-0.6456423512190037	-0.0642003062944805	-0.2631689117583016	-0.7769805213654042	-1.0623193513632003	-1.0470775976205955	1.8690614157943208	1.316941038789566	0.6733865850370996	4
Mfsd6	-1.096377104572913	-0.8356065286029943	-0.710823488752592	-0.3908491928666824	-0.5884950508708824	-0.2714719117855265	2.0922179570450385	1.0050000293771606	0.7964052910293903	4
Ric1	-1.4732260061141265	-0.7630697979505445	-0.4242454017274275	-0.4190681457326867	-0.8131118627309135	0.1160701853835779	1.561187183626895	1.5112531180672022	0.7042107271780282	4
Pafah2	-0.9921567873840303	-0.6023640112596378	-0.5674439434921448	-0.7812733043892521	-0.5804849785585935	-0.6632214467463662	1.3201952746023242	1.6473084216621443	1.219440775565562	4
Slc41a3	-0.7322840623691045	-0.3623833658629996	-0.8340047112512066	-0.7537509105334934	-1.0218226989751735	-0.3898368140334921	1.5682840100394253	1.5970368107745665	0.9287617422114768	4
Trp53i13	0.0467322249138076	-0.6224066848514942	-0.6941911737304355	-1.089141133590828	-0.0536123086941881	-1.095764718346524	1.3282355727506403	1.9839389649173405	0.1962092566316842	4
Tecpr1	-0.8940315338154302	-0.6123748047450791	-0.719494047117242	-0.7144455902598977	-0.5404757498773913	-0.6100143628400226	1.9704906512767355	1.0240951839418224	1.0962502534365033	4
Gm26751	-0.808428398810061	-0.6237402333937672	-0.7827306033477675	-0.8611572575931626	-0.1223358336258175	-0.7763497298032382	1.0458097485509912	2.013286435939853	0.9156458720829724	4
